client,sqkm_id,latitude,longitude,income
Cliente 89991,236,4.56790226,-74.1576742,90689.4787
Cliente 89993,678,4.739756761,-74.11354746,136853.347
Cliente 89994,658,4.732887027,-74.08849302,105847.852
Cliente 89995,534,4.679707229,-74.16996035,149570.544
Cliente 89996,656,4.732700225,-74.10290117,111060.577
Cliente 89998,607,4.709541127,-74.1308284,102622.038
Cliente 90000,678,4.739756761,-74.11354746,80123.7489
Cliente 90001,681,4.733439879,-74.08847472,130250.654
Cliente 90003,446,4.650013229,-74.13384229,157684.585
Cliente 90005,608,4.712230417,-74.12849368,87850.1207
Cliente 90007,658,4.732219637,-74.09024979,469123.208
Cliente 90008,446,4.650210007,-74.13464876,59467.6609
Cliente 90011,657,4.73221608,-74.10157204,122533.83
Cliente 90012,236,4.56719437,-74.16299253,152532.97
Cliente 90013,608,4.712230417,-74.12849368,328004.285
Cliente 90015,658,4.732571562,-74.09010419,54322.1829
Cliente 90016,316,4.59122557,-74.06536711,104761.131
Cliente 90018,291,4.58747195,-74.07794138,27054.2658
Cliente 90019,291,4.588056757,-74.07893192,56549.5734
Cliente 90020,291,4.588066214,-74.0789553,28918.3916
Cliente 90025,236,4.56724364,-74.16306873,119565.718
Cliente 90027,681,4.733039618,-74.08992002,213258.354
Cliente 90031,446,4.650279724,-74.1347884,16627.6408
Cliente 90034,446,4.650507942,-74.13475807,139888.286
Cliente 90035,557,4.693227847,-74.16974889,217831.399
Cliente 90038,657,4.732191487,-74.10073644,130550.783
Cliente 90041,291,4.588081975,-74.07899426,45528.1108
Cliente 90042,314,4.588242249,-74.07930724,29098.652
Cliente 90043,314,4.588274896,-74.0793576,30756.1317
Cliente 90044,314,4.588340191,-74.07945833,54919.9255
Cliente 90045,314,4.589368497,-74.08027755,49643.6472
Cliente 90046,681,4.733314273,-74.08963955,75362.1519
Cliente 90047,557,4.693405459,-74.16958677,131584.788
Cliente 90048,679,4.740572915,-74.11032065,25387.2509
Cliente 90049,657,4.732443314,-74.10100557,68601.2692
Cliente 90050,608,4.71249655,-74.12826692,95719.6024
Cliente 90051,446,4.650585009,-74.13446813,32569.8957
Cliente 90054,557,4.693329929,-74.16946196,69813.0665
Cliente 90055,679,4.740572915,-74.11032065,28943.7106
Cliente 90056,446,4.651065047,-74.13416749,241289.367
Cliente 90057,657,4.7328853,-74.10094005,63308.809
Cliente 90058,608,4.712702198,-74.12809169,60098.0655
Cliente 90060,658,4.73285287,-74.09058996,92372.1058
Cliente 90061,557,4.69278976,-74.1703718,183180.457
Cliente 90062,446,4.650334372,-74.13494003,198711.614
Cliente 90063,679,4.741005113,-74.11082006,41495.6167
Cliente 90065,608,4.712702198,-74.12809169,106034.265
Cliente 90066,446,4.648442521,-74.13702565,99007.4883
Cliente 90068,557,4.69278976,-74.1703718,37081.1261
Cliente 90069,681,4.734520571,-74.09005849,108286.851
Cliente 90070,679,4.741134506,-74.11073573,105125.917
Cliente 90071,314,4.589886731,-74.08115299,40562.9237
Cliente 90072,314,4.589993402,-74.08133068,24564.5243
Cliente 90075,314,4.590285181,-74.08202085,50431.2893
Cliente 90076,680,4.733476108,-74.10125507,128181.033
Cliente 90079,281,4.58033336,-74.16912753,172825.561
Cliente 90081,681,4.73463501,-74.0899977,154789.153
Cliente 90082,679,4.741073522,-74.11086988,138615.516
Cliente 90083,680,4.733611923,-74.10120584,30862.5541
Cliente 90084,446,4.65036234,-74.13585511,44993.0941
Cliente 90085,608,4.712702198,-74.12809169,203387.152
Cliente 90086,258,4.57846616,-74.16722403,103137.329
Cliente 90089,678,4.740909013,-74.11123031,452128.538
Cliente 90090,446,4.650662493,-74.13577439,64460.5185
Cliente 90091,680,4.733717889,-74.10143552,45005.9077
Cliente 90092,658,4.725388913,-74.09281968,154588.827
Cliente 90095,446,4.650840555,-74.13558056,58707.7273
Cliente 90097,681,4.733294217,-74.09203935,258761.308
Cliente 90098,678,4.741401171,-74.11135211,142923.992
Cliente 90101,314,4.590435002,-74.08198298,121453.623
Cliente 90102,314,4.5903413,-74.08209989,244887.831
Cliente 90103,314,4.590584653,-74.08219376,52144.3251
Cliente 90104,314,4.590872376,-74.08284731,32184.1483
Cliente 90105,314,4.589481532,-74.07803335,34049.6701
Cliente 90106,446,4.651451034,-74.13494855,103418.018
Cliente 90107,557,4.693391656,-74.17001362,60301.5355
Cliente 90108,281,4.57974809,-74.16916374,100529.882
Cliente 90109,657,4.725706685,-74.09320391,43814.2281
Cliente 90112,607,4.710234304,-74.13177602,176122.059
Cliente 90113,469,4.651644624,-74.13475548,170602.389
Cliente 90114,680,4.73372269,-74.10144566,147858.946
Cliente 90116,557,4.693610777,-74.16981395,59576.1166
Cliente 90118,681,4.7333664,-74.09231481,341606.519
Cliente 90119,446,4.650639101,-74.13624236,152304.991
Cliente 90120,657,4.726380189,-74.09402441,110883.667
Cliente 90121,679,4.740890451,-74.11029192,82544.0289
Cliente 90127,658,4.725919674,-74.09201984,39682.0928
Cliente 90129,607,4.711413635,-74.13177771,231583.326
Cliente 90132,314,4.59128833,-74.07816416,18588.7478
Cliente 90134,314,4.592230625,-74.08011845,134375.354
Cliente 90135,314,4.593545818,-74.08014701,40591.5165
Cliente 90136,679,4.734442787,-74.10207997,57825.8825
Cliente 90138,658,4.725969013,-74.09211206,230419.542
Cliente 90139,559,4.693984506,-74.15061669,70799.0589
Cliente 90140,281,4.57957605,-74.16969308,95089.3912
Cliente 90141,681,4.73359732,-74.09225141,59502.9942
Cliente 90144,679,4.734446186,-74.10208841,127352.84
Cliente 90145,607,4.711222787,-74.1308016,129944.149
Cliente 90146,559,4.694717399,-74.15158297,173416.332
Cliente 90148,258,4.57745457,-74.16910378,152493.353
Cliente 90150,657,4.727438194,-74.09406775,123774.363
Cliente 90152,679,4.734580355,-74.10203623,141676.004
Cliente 90154,558,4.693319321,-74.1600076,58726.6799
Cliente 90156,258,4.57796073,-74.16927453,160863.745
Cliente 90160,657,4.728171546,-74.09576637,115089.094
Cliente 90162,314,4.593814506,-74.08063501,30294.3614
Cliente 90164,314,4.588872263,-74.07742613,171409.163
Cliente 90167,469,4.653952865,-74.13583375,150569.55
Cliente 90170,681,4.73489281,-74.09200792,102676.901
Cliente 90171,512,4.671293646,-74.15847458,164653.385
Cliente 90172,657,4.728298309,-74.09597239,95086.6262
Cliente 90173,702,4.742284095,-74.10834355,36853.1687
Cliente 90177,259,4.57599488,-74.16355232,81421.8594
Cliente 90178,681,4.734893216,-74.09185615,45967.893
Cliente 90179,657,4.7280296,-74.0953957,20302.6349
Cliente 90180,512,4.671293646,-74.15847458,162664.826
Cliente 90181,469,4.65479833,-74.1361538,167884.544
Cliente 90185,536,4.687538834,-74.14982857,75628.6179
Cliente 90186,259,4.57582496,-74.16352767,62825.6117
Cliente 90187,469,4.658137083,-74.1369287,49126.606
Cliente 90189,512,4.671293646,-74.15847458,27163.3115
Cliente 90190,657,4.728746271,-74.09534137,88038.3827
Cliente 90192,314,4.589250088,-74.07723266,88703.7773
Cliente 90193,314,4.589511784,-74.07692792,122125.247
Cliente 90194,291,4.587702556,-74.07848567,91563.6358
Cliente 90195,291,4.587788863,-74.07861263,229046.718
Cliente 90198,469,4.6582087,-74.13668609,61692.6281
Cliente 90200,702,4.742501551,-74.10896856,847834.463
Cliente 90202,681,4.735356325,-74.09185508,45636.4414
Cliente 90203,512,4.671293646,-74.15847458,72893.5594
Cliente 90204,469,4.6584146,-74.13598858,51651.1482
Cliente 90205,559,4.687979209,-74.14993899,87380.6203
Cliente 90206,679,4.735019616,-74.10312953,68317.1171
Cliente 90212,658,4.728568812,-74.09183971,34439.0205
Cliente 90213,512,4.671293646,-74.15847458,96223.3442
Cliente 90216,259,4.57501625,-74.16467695,22713.4219
Cliente 90218,606,4.708269079,-74.14177816,158786.591
Cliente 90220,702,4.742735131,-74.10902884,90563.9388
Cliente 90221,559,4.690424584,-74.15169731,43049.2561
Cliente 90224,259,4.57498628,-74.16471127,184976.164
Cliente 90225,606,4.708604794,-74.14205375,56529.9187
Cliente 90226,291,4.587470691,-74.07869496,178884.673
Cliente 90227,291,4.587679373,-74.08046172,80029.2971
Cliente 90228,314,4.588336319,-74.07993274,45378.9862
Cliente 90229,314,4.589063777,-74.07971701,209880.001
Cliente 90231,658,4.72754,-74.09282443,111260.117
Cliente 90233,559,4.690507144,-74.15157887,107418.202
Cliente 90234,680,4.73419738,-74.10038446,112099.223
Cliente 90237,658,4.728082355,-74.09067191,69310.7957
Cliente 90238,259,4.57485464,-74.16464237,441391.782
Cliente 90241,606,4.710358353,-74.14365371,77235.4208
Cliente 90243,559,4.69628805,-74.1557902,94996.3734
Cliente 90245,259,4.57543956,-74.16445406,91241.3355
Cliente 90246,679,4.741963856,-74.10726763,207379.141
Cliente 90247,512,4.67164863,-74.15943816,167743.335
Cliente 90249,658,4.728303569,-74.09122807,121917.253
Cliente 90250,606,4.710604623,-74.14379899,112584.841
Cliente 90251,559,4.691941873,-74.15146245,35633.4762
Cliente 90252,679,4.735814874,-74.10271008,83908.6472
Cliente 90253,658,4.72831858,-74.09126674,457565.52
Cliente 90254,259,4.5754155,-74.16448194,90551.378
Cliente 90255,606,4.711046256,-74.14407492,128967.322
Cliente 90256,314,4.589189887,-74.0794842,37279.913
Cliente 90258,314,4.590701529,-74.07859617,47386.2129
Cliente 90259,314,4.590862994,-74.07866472,45327.7344
Cliente 90260,314,4.590573703,-74.07985259,74310.1077
Cliente 90261,635,4.721137731,-74.09088478,112310.268
Cliente 90263,512,4.67164863,-74.15943816,167556.831
Cliente 90264,559,4.691999659,-74.15151477,56323.7643
Cliente 90265,658,4.728436144,-74.09155268,268616.749
Cliente 90266,680,4.736022501,-74.10140096,77294.7767
Cliente 90269,635,4.722072422,-74.09251441,37192.0385
Cliente 90271,658,4.728719932,-74.09218707,76823.1292
Cliente 90273,559,4.692151346,-74.1516521,89716.4209
Cliente 90274,606,4.710794438,-74.14492883,61463.6601
Cliente 90275,680,4.736137131,-74.10169711,55459.4011
Cliente 90277,658,4.728781594,-74.09234229,226266.337
Cliente 90278,635,4.722181754,-74.09272124,171338.15
Cliente 90280,559,4.69295428,-74.15207534,41274.7282
Cliente 90281,512,4.67164863,-74.15943816,26075.1297
Cliente 90284,679,4.73696848,-74.10248962,89088.7043
Cliente 90285,700,4.745900238,-74.12411562,128019.867
Cliente 90286,314,4.590598722,-74.07983752,121434.869
Cliente 90289,314,4.590960505,-74.07963101,49263.4537
Cliente 90290,314,4.591041711,-74.07975122,26868.5404
Cliente 90291,259,4.57651685,-74.16405452,118434.96
Cliente 90293,702,4.743584797,-74.10813118,102035.904
Cliente 90294,606,4.7103681,-74.14222485,67372.3859
Cliente 90297,700,4.745893423,-74.12413779,48550.9057
Cliente 90298,512,4.67164863,-74.15943816,62632.1893
Cliente 90300,258,4.57585065,-74.16649545,68503.2338
Cliente 90302,657,4.729390683,-74.09374715,135273.093
Cliente 90303,606,4.70980464,-74.14181684,802748.965
Cliente 90304,702,4.743843998,-74.10830084,63634.6358
Cliente 90306,559,4.693679187,-74.15229001,169469.513
Cliente 90308,658,4.726050188,-74.08945112,133222.117
Cliente 90309,258,4.57603953,-74.16655943,126934.558
Cliente 90312,700,4.745561172,-74.12512979,47851.9631
Cliente 90317,512,4.671675415,-74.15992713,204360.586
Cliente 90318,258,4.57552673,-74.16674441,147565.738
Cliente 90319,700,4.745461507,-74.12540653,90309.5135
Cliente 90320,635,4.72062244,-74.09016728,112272.501
Cliente 90322,314,4.592428043,-74.08009959,20015.1438
Cliente 90323,314,4.592761456,-74.08006785,38353.9982
Cliente 90325,314,4.589296465,-74.08363014,111970.102
Cliente 90327,559,4.692480122,-74.15077639,72371.0395
Cliente 90329,702,4.74343678,-74.10800228,555988.472
Cliente 90331,658,4.72619217,-74.09030883,133281.998
Cliente 90333,634,4.722966557,-74.09306733,115468.841
Cliente 90336,559,4.696807705,-74.15516644,82114.7124
Cliente 90337,679,4.741859024,-74.10696809,32041.9604
Cliente 90338,700,4.747009886,-74.12422383,56411.7401
Cliente 90339,658,4.72640835,-74.09021823,108894.855
Cliente 90340,606,4.712014162,-74.14271357,48584.7523
Cliente 90341,258,4.57577684,-74.16697383,195184.837
Cliente 90344,559,4.689694888,-74.14725376,110131.545
Cliente 90345,700,4.743899275,-74.12651181,181447.726
Cliente 90348,606,4.710154948,-74.14102818,112005.688
Cliente 90350,634,4.723224175,-74.09405093,52378.6667
Cliente 90352,700,4.748058243,-74.1241556,148962.257
Cliente 90353,559,4.689974774,-74.14732735,33908.6136
Cliente 90354,513,4.677300712,-74.15551133,106138.185
Cliente 90356,314,4.590617881,-74.08277957,59791.7093
Cliente 90358,314,4.592136124,-74.08190021,82161.0039
Cliente 90359,314,4.592159145,-74.08171162,27836.4182
Cliente 90361,678,4.738202384,-74.11245614,114537.225
Cliente 90362,658,4.725934113,-74.09143454,139881.062
Cliente 90363,259,4.57783461,-74.15813289,62357.8108
Cliente 90364,634,4.723526613,-74.09454197,93902.7087
Cliente 90366,606,4.710394606,-74.14135926,118890.666
Cliente 90367,559,4.689907128,-74.14745994,338595.098
Cliente 90368,678,4.738202384,-74.11245614,99786.5908
Cliente 90369,513,4.677231499,-74.15527071,122587.114
Cliente 90370,658,4.726095778,-74.09151871,39531.893
Cliente 90373,258,4.5768944,-74.17066476,132802.505
Cliente 90375,658,4.726553117,-74.09171127,149238.138
Cliente 90379,606,4.710157641,-74.14171164,24549.0711
Cliente 90381,635,4.721934036,-74.09004466,274081.443
Cliente 90382,281,4.5800299,-74.1690289,91327.572
Cliente 90383,658,4.728048894,-74.09085072,32159.5768
Cliente 90384,559,4.690080615,-74.1476178,260639.324
Cliente 90391,606,4.710366873,-74.14139938,215401.516
Cliente 90392,700,4.745360617,-74.12363415,42369.2232
Cliente 90397,700,4.745512518,-74.12353452,196079.049
Cliente 90401,658,4.72627004,-74.09228588,52651.4928
Cliente 90402,635,4.723602133,-74.09273167,78541.3228
Cliente 90404,606,4.710586906,-74.14107685,68707.0798
Cliente 90405,513,4.677581522,-74.15486733,135521.815
Cliente 90407,658,4.726687716,-74.09208413,128957.017
Cliente 90409,678,4.738299642,-74.11229817,308421.421
Cliente 90410,635,4.723612982,-74.09275527,55792.481
Cliente 90411,258,4.57887463,-74.16809356,99043.5092
Cliente 90412,606,4.71076995,-74.14054608,66877.147
Cliente 90414,700,4.74596736,-74.12369513,56283.7262
Cliente 90415,513,4.677374031,-74.15126144,107348.247
Cliente 90419,657,4.724164253,-74.09406402,92497.441
Cliente 90420,700,4.74711357,-74.12409909,52763.5169
Cliente 90423,290,4.583689854,-74.08956329,15677.4111
Cliente 90424,290,4.583583409,-74.08966077,62207.0595
Cliente 90425,290,4.584485712,-74.09054551,80546.4888
Cliente 90426,606,4.70984461,-74.14246956,94764.0422
Cliente 90428,559,4.691171585,-74.14846316,104774.389
Cliente 90431,658,4.727613226,-74.09241453,148851.442
Cliente 90432,700,4.747268,-74.12430598,52853.5479
Cliente 90434,657,4.724167474,-74.09406969,147045.342
Cliente 90435,258,4.57753596,-74.16934873,96449.2187
Cliente 90436,559,4.6911142,-74.14860654,216108.762
Cliente 90437,679,4.741867432,-74.107519,58759.0097
Cliente 90438,700,4.748113148,-74.12460566,144519.483
Cliente 90441,658,4.727309506,-74.09282916,166827.489
Cliente 90442,635,4.723271522,-74.09108122,202013.966
Cliente 90443,258,4.5774549,-74.16941076,81190.4965
Cliente 90444,700,4.745322599,-74.12378438,49480.9528
Cliente 90445,559,4.691225721,-74.14851319,151958.116
Cliente 90447,606,4.710530645,-74.14223859,93001.9497
Cliente 90448,658,4.728137729,-74.09261895,31775.7278
Cliente 90449,513,4.6779204,-74.1508316,235078.465
Cliente 90451,290,4.584729911,-74.09084172,191387.736
Cliente 90452,290,4.58573864,-74.09209492,61158.9858
Cliente 90453,290,4.586411249,-74.0929539,65634.8996
Cliente 90454,290,4.58644581,-74.09299691,72420.4657
Cliente 90456,281,4.57947439,-74.16870807,38387.8991
Cliente 90457,700,4.7453291,-74.12378683,83872.8427
Cliente 90458,658,4.728345585,-74.09248388,84205.7236
Cliente 90460,559,4.691257115,-74.14873956,126938.991
Cliente 90462,658,4.728521107,-74.092542,227985.623
Cliente 90465,606,4.711071776,-74.14118784,129449.453
Cliente 90466,258,4.57841349,-74.1689488,49945.5154
Cliente 90468,559,4.691291341,-74.14877189,107600.058
Cliente 90470,658,4.728833108,-74.09290031,30037.4043
Cliente 90472,606,4.711242002,-74.14094325,138553.622
Cliente 90473,658,4.72404856,-74.09173423,226407.402
Cliente 90476,657,4.727913894,-74.0941221,46344.0799
Cliente 90478,678,4.740510096,-74.11124945,69981.6581
Cliente 90479,606,4.709984652,-74.1439392,21989.2378
Cliente 90480,700,4.74604773,-74.1257598,50013.3228
Cliente 90483,658,4.729048238,-74.09295967,182999.976
Cliente 90489,658,4.724316835,-74.09118068,84994.9212
Cliente 90490,657,4.727925598,-74.09466432,269236.695
Cliente 90491,290,4.580915681,-74.09244901,94696.9987
Cliente 90492,289,4.581663468,-74.09359209,22666.6113
Cliente 90493,289,4.581698232,-74.09380623,35178.859
Cliente 90494,289,4.581698232,-74.09380623,189609.386
Cliente 90496,606,4.711456336,-74.14286067,87952.0173
Cliente 90498,700,4.744378333,-74.12636136,45269.5076
Cliente 90499,559,4.691711512,-74.14917675,877008.702
Cliente 90504,489,4.668707178,-74.15695206,131712.241
Cliente 90505,700,4.74296932,-74.12659019,112680.414
Cliente 90506,258,4.57829495,-74.16792008,97410.2644
Cliente 90507,559,4.692022909,-74.14948989,50354.1767
Cliente 90508,657,4.728340953,-74.09498689,28918.7153
Cliente 90514,489,4.668707178,-74.15695206,171076.693
Cliente 90515,258,4.57772926,-74.17006227,66313.5408
Cliente 90517,559,4.69224773,-74.14969793,47579.4457
Cliente 90519,700,4.743424611,-74.12722274,29269.3631
Cliente 90520,635,4.71991693,-74.090136,62358.0801
Cliente 90522,607,4.714736737,-74.13756765,76856.2495
Cliente 90523,258,4.57729364,-74.1702215,69269.7455
Cliente 90527,289,4.580501935,-74.0942121,109436.041
Cliente 90528,267,4.578866165,-74.09284671,74256.1669
Cliente 90529,267,4.578931791,-74.0929231,65743.8354
Cliente 90531,700,4.743275587,-74.12716629,77782.6727
Cliente 90532,611,4.71223691,-74.09705197,34730.8468
Cliente 90533,678,4.741472962,-74.11267129,41925.2995
Cliente 90534,635,4.720730253,-74.08989939,50949.5734
Cliente 90535,606,4.71198073,-74.14179233,137979.708
Cliente 90536,258,4.57719326,-74.17033974,114729.019
Cliente 90537,677,4.740969276,-74.12721685,142574.037
Cliente 90538,559,4.69287372,-74.15027562,526273.808
Cliente 90539,612,4.706820349,-74.09289092,164979.227
Cliente 90542,635,4.720745421,-74.08989533,36093.4432
Cliente 90543,489,4.669005705,-74.15663744,87494.0027
Cliente 90545,677,4.741151515,-74.12746044,84261.8205
Cliente 90546,281,4.57937084,-74.1695122,81584.1531
Cliente 90548,559,4.693380738,-74.15054272,179892.28
Cliente 90550,635,4.720667031,-74.09064181,215298.501
Cliente 90551,677,4.741215961,-74.12733025,43911.9123
Cliente 90552,489,4.669005705,-74.15663744,104669.791
Cliente 90553,606,4.710889127,-74.14372371,80755.234
Cliente 90554,258,4.57825813,-74.17006262,76808.1518
Cliente 90555,559,4.693410592,-74.15056835,41724.8523
Cliente 90556,611,4.70823081,-74.09466889,84717.1069
Cliente 90557,677,4.741403422,-74.12756097,23196.7346
Cliente 90558,635,4.721214263,-74.09179965,167421.666
Cliente 90559,606,4.711181901,-74.14328829,171599.538
Cliente 90560,611,4.708610004,-74.09508589,34916.9682
Cliente 90562,289,4.579933018,-74.09407287,284938.511
Cliente 90563,290,4.584546804,-74.08895454,55288.4001
Cliente 90564,290,4.587574377,-74.09274127,37110.947
Cliente 90565,290,4.586674587,-74.0926235,36397.7826
Cliente 90567,258,4.57813657,-74.17013967,68030.8724
Cliente 90568,559,4.693337538,-74.15069578,85814.5837
Cliente 90570,606,4.711747119,-74.142684,83640.9715
Cliente 90571,635,4.72288238,-74.09175677,193468.372
Cliente 90574,606,4.711759876,-74.14239627,213727.389
Cliente 90575,489,4.669005705,-74.15663744,115793.768
Cliente 90576,560,4.69000898,-74.14686317,103361.709
Cliente 90580,606,4.711773323,-74.14237528,69589.4625
Cliente 90581,611,4.708526707,-74.09322572,154128.791
Cliente 90584,560,4.690036711,-74.1468889,89403.0949
Cliente 90585,489,4.668871932,-74.15837732,43190.079
Cliente 90586,290,4.583255016,-74.08936613,55643.92
Cliente 90587,290,4.581451109,-74.09088058,67765.159
Cliente 90588,267,4.579011422,-74.09269905,33750.2792
Cliente 90591,635,4.72168971,-74.09279653,223338.125
Cliente 90592,606,4.711922264,-74.14240987,207487.362
Cliente 90593,611,4.709167141,-74.09393635,49701.2648
Cliente 90594,733,4.759675633,-74.03857484,127397.86
Cliente 90595,260,4.57628411,-74.15226692,165165.843
Cliente 90597,606,4.71048026,-74.14539223,44228.8195
Cliente 90600,635,4.721595506,-74.09268723,211627.706
Cliente 90602,611,4.709411476,-74.09420802,118574.417
Cliente 90603,559,4.690422201,-74.14726276,150599.202
Cliente 90604,259,4.57415628,-74.1619283,485527.313
Cliente 90605,635,4.722973271,-74.0918692,44999.6636
Cliente 90608,611,4.70953202,-74.09412683,259899.137
Cliente 90610,259,4.5751948,-74.16274824,100392.115
Cliente 90613,611,4.709456866,-74.09425982,22927.0336
Cliente 90614,489,4.668871932,-74.15837732,126275.13
Cliente 90616,259,4.57520143,-74.16275351,398399.31
Cliente 90619,635,4.723870034,-74.09290717,114574.949
Cliente 90622,756,4.76204791,-74.03718931,225827.884
Cliente 90623,259,4.57533193,-74.16285701,72296.9057
Cliente 90624,559,4.688656036,-74.15108292,30260.0646
Cliente 90627,512,4.670396784,-74.15683128,409001.653
Cliente 90630,559,4.689561546,-74.15136502,88477.9411
Cliente 90633,259,4.57555746,-74.16303736,62484.3103
Cliente 90635,559,4.69111059,-74.15134406,399358.819
Cliente 90636,756,4.762259714,-74.03830878,103642.032
Cliente 90639,756,4.762260434,-74.03835664,63387.8252
Cliente 90642,512,4.670396784,-74.15683128,265509.928
Cliente 90644,611,4.710719654,-74.09545913,87657.1642
Cliente 90645,756,4.762039452,-74.0366081,48990.1301
Cliente 90646,559,4.691389763,-74.15122082,230487.547
Cliente 90649,756,4.76233235,-74.0362213,271303.907
Cliente 90651,559,4.691578069,-74.15097539,57627.7431
Cliente 90653,756,4.762969944,-74.03879468,216374.116
Cliente 90656,611,4.711538933,-74.09632212,99375.4155
Cliente 90658,756,4.763353203,-74.033127,73220.3493
Cliente 90659,611,4.711551338,-74.0963352,107067.405
Cliente 90660,559,4.691964573,-74.15124332,40496.894
Cliente 90661,756,4.763805636,-74.035382,114840.636
Cliente 90663,611,4.712651722,-74.09748557,57017.0712
Cliente 90666,612,4.708118671,-74.0917242,224181.393
Cliente 90667,756,4.763889195,-74.03670427,151372.298
Cliente 90669,559,4.692992794,-74.15178938,156255.592
Cliente 90670,756,4.763943983,-74.03757618,50535.5237
Cliente 90672,559,4.692998858,-74.15178146,92900.0543
Cliente 90674,756,4.76401032,-74.03865061,248378.229
Cliente 90676,611,4.707437647,-74.09342985,144549.729
Cliente 90678,611,4.710225077,-74.09488789,208699.391
Cliente 90679,755,4.763875384,-74.03944935,34018.8369
Cliente 90680,559,4.693863993,-74.15177567,45290.3704
Cliente 90684,611,4.710735545,-74.09546961,57745.2392
Cliente 90685,756,4.764253941,-74.03235885,44991.4481
Cliente 90686,559,4.696633002,-74.15487816,152014.624
Cliente 90687,611,4.711528892,-74.09589791,133148.202
Cliente 90688,756,4.764290917,-74.0328856,128047.633
Cliente 90691,756,4.764308951,-74.03329954,16236.7818
Cliente 90692,611,4.712692169,-74.09482873,47342.4782
Cliente 90693,756,4.764165808,-74.03331509,47529.3903
Cliente 90694,558,4.695452533,-74.15812005,151752.004
Cliente 90695,611,4.712742471,-74.09478049,214886.198
Cliente 90696,756,4.764166433,-74.03332493,60150.6558
Cliente 90697,611,4.712382191,-74.09682681,89425.4527
Cliente 90698,558,4.695688085,-74.15774977,51220.6255
Cliente 90699,756,4.764166433,-74.03332493,72690.5171
Cliente 90700,611,4.713529136,-74.09630336,106024.931
Cliente 90701,559,4.696550785,-74.15612373,90103.7804
Cliente 90708,589,4.704532615,-74.0917279,54275.0237
Cliente 90709,756,4.764374709,-74.03587986,222436.466
Cliente 90710,589,4.705371642,-74.09128828,47679.3229
Cliente 90712,537,4.681105851,-74.14021145,85607.7758
Cliente 90713,611,4.707086969,-74.09705762,192283.336
Cliente 90714,756,4.764204467,-74.03174536,105516.759
Cliente 90715,537,4.680271791,-74.14012582,43052.6887
Cliente 90719,588,4.704192256,-74.09853955,81280.7026
Cliente 90721,538,4.683287968,-74.13812527,242881.369
Cliente 90723,756,4.76472953,-74.03175001,243404.222
Cliente 90725,611,4.705830486,-74.09584554,108759.453
Cliente 90726,756,4.764933361,-74.031845,86692.913
Cliente 90727,611,4.706973387,-74.0961131,59842.9485
Cliente 90730,611,4.707022393,-74.09588388,111065.996
Cliente 90731,756,4.763739311,-74.03462199,67518.1924
Cliente 90732,537,4.682403513,-74.14068375,86236.1206
Cliente 90736,537,4.68248107,-74.14076345,74853.1665
Cliente 90738,588,4.703154061,-74.09497347,84488.4266
Cliente 90743,589,4.703561996,-74.09261496,161882.739
Cliente 90744,538,4.679617808,-74.136822,66657.4791
Cliente 90745,756,4.761847519,-74.03717183,42312.7089
Cliente 90746,588,4.703554489,-74.09589447,70175.0538
Cliente 90748,756,4.763089609,-74.03730069,75458.4233
Cliente 90752,756,4.763362719,-74.03732857,152412.166
Cliente 90753,588,4.703534155,-74.09757546,98218.2553
Cliente 90755,756,4.764015622,-74.03722417,68656.8844
Cliente 90756,588,4.703677351,-74.09756144,205156.071
Cliente 90759,589,4.705733693,-74.09292691,69429.6109
Cliente 90760,756,4.76406102,-74.03746716,61053.7146
Cliente 90761,537,4.681447443,-74.13867533,61557.1638
Cliente 90763,756,4.761664076,-74.03792735,62205.9356
Cliente 90767,589,4.705577642,-74.09241953,50177.3902
Cliente 90770,589,4.7057303,-74.09278544,56615.1723
Cliente 90774,537,4.682596161,-74.13952768,45656.3148
Cliente 90775,756,4.764546946,-74.03794148,90989.6873
Cliente 90776,588,4.705750265,-74.09342561,205391.588
Cliente 90778,756,4.763419509,-74.03838715,106069.866
Cliente 90779,537,4.683181933,-74.14004351,102762.165
Cliente 90782,537,4.683328237,-74.14036923,81844.9128
Cliente 90784,755,4.764512649,-74.03898972,75571.7927
Cliente 90785,588,4.705794775,-74.09468946,267122.543
Cliente 90788,611,4.705831592,-74.09573938,33973.7072
Cliente 90789,538,4.680749351,-74.13704198,45343.9891
Cliente 90792,588,4.705722496,-74.09687149,68424.7595
Cliente 90793,538,4.680872778,-74.13715781,40343.3564
Cliente 90795,611,4.706362489,-74.09540148,96025.9098
Cliente 90796,755,4.763166457,-74.03980905,45366.516
Cliente 90797,538,4.681286976,-74.13732574,118839.605
Cliente 90798,611,4.706402512,-74.09634011,89406.6098
Cliente 90799,755,4.763170431,-74.0398087,69429.6025
Cliente 90800,538,4.681706536,-74.13786649,85829.3477
Cliente 90805,755,4.761017019,-74.04207264,152758.058
Cliente 90806,611,4.706417592,-74.09667629,72784.1454
Cliente 90809,611,4.706416556,-74.09673572,34179.448
Cliente 90812,611,4.706415865,-74.09677533,136338.031
Cliente 90814,611,4.706657012,-74.09304617,40113.8746
Cliente 90815,537,4.683396784,-74.13933279,183000.563
Cliente 90816,755,4.76434281,-74.03914563,62656.7934
Cliente 90819,733,4.75974234,-74.03236932,136719.585
Cliente 90820,588,4.703669501,-74.09749496,70898.5064
Cliente 90821,538,4.68167572,-74.13653956,221284.862
